episode,grevlex_mean_reward,grevlex_mean_time_s,deglex_mean_reward,deglex_mean_time_s
1,-36.623125234827185,0.0004909753799438477,-29.74930398216757,0.0006009101867675781
2,-36.19049428054696,0.0005122184753417969,-30.420208708529184,0.000618147850036621
3,-34.445093973057034,0.0005044698715209961,-28.071961833246696,0.000612950325012207
4,-34.445093973057034,0.0005006074905395507,-28.071961833246696,0.0006233930587768554
5,-34.445093973057034,0.0005311965942382812,-28.071961833246696,0.0005585670471191407
6,-40.646684151524056,0.0004624366760253906,-33.18292769875974,0.0005633115768432617
7,-38.00808538759893,0.00045840740203857423,-29.782815072701577,0.000563669204711914
8,-38.76797096539123,0.00046603679656982423,-32.7861941882296,0.0005632162094116211
9,-38.586566247532986,0.0004663944244384766,-33.306518449036346,0.0005645990371704101
10,-39.282724349858356,0.0004657745361328125,-31.831783457312458,0.0005610942840576172
11,-40.66523302832629,0.0004663944244384766,-31.63506127563353,0.0005675315856933594
12,-40.72501311420975,0.00045783519744873046,-31.639063810713473,0.0005610466003417968
13,-37.736877923003114,0.00046215057373046877,-33.96494652614787,0.0005597114562988281
14,-40.97037619065834,0.0004678964614868164,-32.31585351259315,0.0005653142929077148
15,-39.80458799426095,0.00046799182891845705,-31.340961062266057,0.0005665302276611328
16,-40.598861268710806,0.00046074390411376953,-32.341513509307255,0.0005624055862426758
17,-40.325238891402826,0.00046927928924560546,-33.33217844575043,0.0005581855773925781
18,-39.199454248005836,0.00045680999755859375,-32.660567021174884,0.000560307502746582
19,-40.004422019540485,0.0004600048065185547,-31.47200416082858,0.0005641937255859375
20,-39.295771707434284,0.0004654407501220703,-32.43952125103975,0.0005631923675537109
21,-41.392296227346634,0.00047163963317871095,-32.918413029016314,0.0005654096603393555
22,-38.84668101270527,0.0004690647125244141,-31.908679769591043,0.0005685091018676758
23,-40.05977652908652,0.0004665613174438477,-34.0247406337462,0.0005623579025268554
24,-40.44232512161064,0.0004658222198486328,-32.28823408727094,0.000563955307006836
25,-41.36188876128684,0.0004677772521972656,-31.8535179071166,0.0005636215209960938
26,-40.73550956918543,0.0004644155502319336,-32.09810357932402,0.0005681991577148437
27,-41.33096724408471,0.00047304630279541013,-33.65319138622618,0.0005645275115966797
28,-39.061848062336246,0.0004752159118652344,-32.59088540297854,0.0005660057067871094
29,-39.101031231716796,0.00046710968017578126,-31.443048327248484,0.0005666732788085938
30,-40.40862181868485,0.00046079158782958985,-32.7638300283815,0.0005630970001220704
31,-39.83943745716532,0.00046970844268798826,-32.25339327817277,0.0005666971206665039
32,-39.93456614827539,0.0004657745361328125,-32.40468044194158,0.0005697965621948242
33,-39.68381961029441,0.0004657745361328125,-31.68245572215177,0.0005633115768432617
34,-38.80401373167509,0.00047042369842529295,-31.966668424921238,0.0005695104598999023
35,-38.67075464961476,0.0004662752151489258,-32.508573159192146,0.0005656957626342773
36,-38.32077810885796,0.00046939849853515624,-32.59080841480855,0.0005636215209960938
37,-38.71422740544467,0.00046606063842773436,-33.154524587053594,0.0005631446838378906
38,-38.17805218579367,0.0004672527313232422,-30.818047662807242,0.0005686521530151367
39,-38.8862489872915,0.00047469139099121094,-31.2002681073092,0.0005670785903930664
40,-37.36141712315914,0.0004795074462890625,-31.033915155638248,0.0005678176879882812
41,-38.25657244663706,0.00047235488891601564,-30.973337361655997,0.0005625009536743164
42,-39.61733502524942,0.0004746675491333008,-32.31585351259316,0.0005706310272216797
43,-38.63429423711091,0.0004725933074951172,-31.207335596131742,0.0005672931671142578
44,-39.2640805798208,0.0004723072052001953,-31.710704857517936,0.0005696535110473633
45,-38.270903465766686,0.00047147274017333984,-31.11214787617472,0.0005634307861328125
46,-38.70045153411013,0.0004658699035644531,-32.22773328145867,0.0005659341812133789
47,-39.41165123712954,0.0004681587219238281,-30.718157480636627,0.0005651235580444336
48,-39.43226608582664,0.0004748106002807617,-31.118739549906728,0.0005695343017578125
49,-36.90201673655102,0.0004650115966796875,-35.153985201584696,0.0005654573440551757
50,-40.48765613067058,0.00046160221099853513,-29.303293584681057,0.0005548715591430664
51,-38.783012566085276,0.00047371387481689455,-32.40138460507557,0.0005691051483154297
52,-41.01666357322621,0.0004735708236694336,-33.583831606780386,0.0005703210830688476
53,-38.80772872644812,0.0004758119583129883,-30.566870316867817,0.000570368766784668
54,-39.32579587997544,0.0004668474197387695,-30.94508822628983,0.0005653858184814453
55,-39.40030972238841,0.0004634857177734375,-31.603516303401364,0.000560140609741211
56,-41.0202687659438,0.00046181678771972656,-32.196895007440446,0.000565195083618164
57,-39.209572641727256,0.00048058032989501954,-31.74954820169604,0.0005669116973876954
58,-38.20731349187487,0.00047130584716796874,-31.279914224273547,0.0005694866180419922
59,-39.1315515232061,0.0004754066467285156,-33.99649149838003,0.0005632162094116211
60,-40.86206415208425,0.0004739046096801758,-32.42022204493425,0.0005661964416503907
61,-38.96487905019033,0.00047810077667236327,-32.10869778813597,0.000576472282409668
62,-40.70242195458873,0.0004687786102294922,-31.131216199156807,0.0005656242370605469
63,-38.99271919314272,0.00047338008880615234,-31.225928104023296,0.0005763769149780273
64,-38.832579365011995,0.00048058032989501954,-31.081232613986504,0.0005722284317016601
65,-39.240153473750546,0.0004777669906616211,-33.126275451687434,0.0005674123764038086
66,-38.944607910046145,0.0004778385162353516,-31.250251692479516,0.0005709409713745117
67,-40.786112726035306,0.00046198368072509767,-32.13702391167213,0.0005626678466796875
68,-40.43260946528909,0.0004652261734008789,-32.013279185055545,0.0005641460418701171
69,-40.22909328625083,0.0004791736602783203,-32.1025819294945,0.0005627870559692383
70,-39.45163988130984,0.0004817962646484375,-31.477889136346658,0.0005634069442749023
71,-39.37929213629144,0.00047454833984375,-31.8469262333846,0.0005693912506103515
72,-39.634560655532226,0.00046327114105224607,-31.118508666783317,0.0005675315856933594
73,-40.79600023663332,0.00047359466552734377,-34.13200617603276,0.0005653142929077148
74,-40.46108171707771,0.00046796798706054686,-33.95568872559381,0.0005633354187011719
75,-39.47564546010826,0.00046794414520263673,-32.30996853707508,0.000573420524597168
76,-39.7931664951046,0.00046122074127197266,-30.764845228940924,0.000567936897277832
77,-41.929943383334944,0.000500798225402832,-33.880520958799934,0.0005905628204345703
78,-39.74432669824944,0.00046269893646240235,-32.05478865605572,0.0005649805068969726
79,-38.50699471994635,0.0004708051681518555,-30.14455379779357,0.0005655527114868164
80,-40.769212872111225,0.00046241283416748047,-32.341513509307255,0.0005631208419799805
81,-39.42935656585336,0.00046281814575195314,-31.894012808609432,0.0005602121353149414
82,-39.150178872736504,0.0004665851593017578,-32.04200413551224,0.0005655288696289062
83,-39.293111002778595,0.0004670143127441406,-33.46298389010927,0.0005676031112670898
84,-38.867602193879875,0.0004650592803955078,-32.471143211441905,0.0005679130554199219
85,-40.48137230110312,0.00047266483306884766,-32.92806965649092,0.0005651712417602539
86,-40.290003111605735,0.0004604101181030273,-32.11199362500198,0.0005633115768432617
87,-39.33888584589117,0.00046520233154296876,-31.61928878951745,0.0005679130554199219
88,-38.34612637805703,0.0004699230194091797,-31.658132133695563,0.0005631923675537109
89,-39.428148353653754,0.0004805088043212891,-31.213451454773217,0.0005735158920288086
90,-38.23103439096733,0.0004659891128540039,-33.71796772964409,0.0005680322647094727
91,-39.884081049119416,0.00046486854553222655,-32.868429443846004,0.0005672931671142578
92,-40.8175550383312,0.00047192573547363283,-30.66817389546632,0.000571751594543457
93,-40.079875814954235,0.0004638195037841797,-30.640799402111224,0.0005608558654785156
94,-39.57466925590628,0.0004687309265136719,-32.1895196473245,0.0005693197250366211
95,-38.47867487855296,0.0004677534103393555,-31.610107977133374,0.0005642652511596679
96,-39.21152578819262,0.00046181678771972656,-31.496957459328748,0.0005661249160766602
97,-39.07361175835847,0.00046911239624023435,-31.262021643515645,0.0005646944046020508
98,-36.99619579810458,0.00046370029449462893,-31.06507534979359,0.0005609035491943359
99,-37.60701108273114,0.0004655599594116211,-31.13192289737075,0.0005599021911621094
100,-38.935815786218235,0.0004627704620361328,-32.391497094477565,0.000566554069519043
101,-37.53558012625494,0.00046930313110351565,-30.408991479367007,0.0005695104598999023
102,-40.964511518997895,0.00046401023864746095,-33.372981218536665,0.0005630254745483398
103,-42.010012541556776,0.0004700899124145508,-32.63161118759478,0.0005680799484252929
104,-39.42494741002308,0.00046489238739013674,-31.562713530615135,0.00056610107421875
105,-41.69849216810898,0.00046982765197753904,-31.480478274998717,0.0005632638931274414
106,-38.20135543866614,0.000472259521484375,-31.118032851692796,0.0005708456039428711
107,-39.73081757442669,0.0004651069641113281,-30.261000152464202,0.0005711555480957031
108,-40.137988945765365,0.00046987533569335936,-32.335628533789176,0.0005692481994628906
109,-38.429818661190644,0.000469207763671875,-32.80196667434568,0.0005682468414306641
110,-40.31247621353286,0.00047049522399902346,-31.0522767804064,0.0005728960037231446
111,-41.113308320700426,0.00046770572662353517,-32.625726212076714,0.000563359260559082
112,-40.65358215773357,0.0004642486572265625,-33.0631085190531,0.0005688905715942383
113,-40.18425990782609,0.00045726299285888674,-33.325355888895025,0.0005591392517089843
114,-40.71056403738623,0.00046792030334472654,-31.226005092193294,0.0005698204040527344
115,-38.112929735030555,0.0004612445831298828,-29.97678744969474,0.0005722999572753906
116,-38.60492161728723,0.0004639625549316406,-32.03234750803763,0.0005630016326904297
117,-39.7498820140583,0.00046896934509277344,-29.677508959023136,0.0005618095397949219
118,-38.64500364301581,0.00046133995056152344,-30.484635061251407,0.0005670547485351563
119,-38.75011322627218,0.0004675626754760742,-32.700663095747174,0.0005699872970581054
120,-40.25877223855203,0.000472259521484375,-31.042389269808393,0.0005727291107177734
121,-38.494135637154024,0.00047550201416015627,-35.03054834626151,0.000568556785583496
122,-41.30500177486952,0.00046911239624023435,-32.099516975751904,0.000565338134765625
123,-39.763872348009095,0.0004606485366821289,-31.421558809411454,0.0005632162094116211
124,-40.00967100287185,0.0004550933837890625,-32.911821355284296,0.000562739372253418
125,-42.05948595893522,0.00047423839569091795,-33.21839821790186,0.0005669355392456055
126,-38.70272894524718,0.00046622753143310547,-31.902290881295016,0.0005660295486450195
127,-40.07378177185742,0.00046982765197753904,-32.10469525305603,0.0005698204040527344
128,-40.38448024999834,0.00046341419219970704,-33.848975986567766,0.0005729198455810547
129,-39.00164881854575,0.00046370029449462893,-29.9246905409629,0.0005586147308349609
130,-36.756191507042786,0.000475311279296875,-34.34646027243589,0.0005659341812133789
