episode,grevlex_mean_reward,grevlex_mean_time_s,deglex_mean_reward,deglex_mean_time_s
1,-38.50454022226846,0.000454258918762207,-32.35273073846943,0.0005554676055908204
2,-39.950411712082136,0.0004693508148193359,-31.216362513562395,0.0005710124969482422
3,-37.799893305218596,0.0004532098770141602,-30.082800261587124,0.0005625009536743164
4,-39.37043575135219,0.0004862070083618164,-33.0085696769289,0.0005988836288452149
5,-37.22313773200055,0.00048720836639404297,-32.54482067502447,0.0006083011627197266
6,-36.30773292115001,0.0004662752151489258,-30.280775173660224,0.0005714178085327148
7,-38.843691508316766,0.0004596710205078125,-31.11214787617472,0.000565338134765625
8,-37.50333082747228,0.00047748088836669923,-31.188267273149656,0.0005812168121337891
9,-38.04251871597036,0.0004678964614868164,-30.213605705945962,0.0005648136138916016
10,-39.592808651357224,0.00046722888946533204,-33.422964803706975,0.0005643129348754883
11,-40.67843279629745,0.00046298503875732424,-32.11199362500197,0.0005666971206665039
12,-39.073823197600646,0.00046327114105224607,-30.227495751623916,0.0005635261535644531
13,-39.167095147167736,0.00046079158782958985,-31.685751559017774,0.0005610227584838867
14,-39.41172970985772,0.0004749298095703125,-31.578486016731215,0.0005672454833984375
15,-39.37971129419846,0.00046198368072509767,-31.446267175944495,0.0005656242370605469
16,-41.31488928546752,0.0004598379135131836,-34.482604660132566,0.0005630254745483398
17,-41.437129605771375,0.00046238899230957033,-33.895894617995474,0.0005666255950927734
18,-39.21098706090466,0.0004611015319824219,-33.129571288553436,0.0005594253540039063
19,-42.06278179580123,0.0004661321640014648,-33.23417070401794,0.0005577802658081055
20,-38.852639065914005,0.0004616975784301758,-32.473732350093975,0.0005640029907226562
21,-38.063038671432125,0.00046350955963134763,-32.84606528399791,0.0005592107772827148
22,-41.03387127131484,0.00046646595001220703,-32.74516053231996,0.0005680322647094727
23,-41.43381583671119,0.0004611015319824219,-32.590178704764604,0.0005667924880981446
24,-40.13396459514077,0.0004646778106689453,-33.14863961153553,0.0005653142929077148
25,-40.22765419092782,0.00046002864837646484,-33.23087486715193,0.0005626916885375976
26,-40.639542562261326,0.00045926570892333983,-33.89000964247741,0.000563502311706543
27,-40.66998286933541,0.0004633188247680664,-31.9611822763237,0.0005638837814331054
28,-40.91421620631257,0.0004621267318725586,-32.77960251449758,0.0005594968795776367
29,-41.54896685264784,0.0004605531692504883,-31.985428876609923,0.0005670785903930664
30,-39.633601258650216,0.000460052490234375,-29.608457050870744,0.0005619287490844727
31,-39.13017145673003,0.0004549980163574219,-33.83931935909315,0.0005669832229614258
32,-39.56098676612003,0.0004644155502319336,-31.619995487731387,0.0005606174468994141
33,-42.73399436632738,0.00046944618225097656,-34.38459691840006,0.0005666971206665039
34,-41.90344744247025,0.00046401023864746095,-35.0529125061096,0.0005586624145507812
35,-39.76996639110591,0.0004645109176635742,-32.01210344283136,0.000561380386352539
36,-39.773340700700096,0.00045833587646484377,-33.02308943265081,0.0005648136138916016
37,-40.368942530356136,0.00046417713165283205,-32.168568883904285,0.0005652904510498047
38,-41.54896685264784,0.00046405792236328127,-32.98550550856059,0.0005632162094116211
39,-41.31964063816369,0.0004680633544921875,-31.48706994873073,0.0005659103393554687
40,-41.5299808857444,0.0004709959030151367,-33.92414375336163,0.0005656719207763672
41,-39.9018976915857,0.0004671335220336914,-32.71384644321119,0.0005634784698486328
42,-40.30906906292439,0.000472259521484375,-32.77301084076557,0.0005676507949829102
43,-38.25463723236588,0.0004701852798461914,-32.72961892932728,0.0005693912506103515
44,-38.95859522062286,0.00046384334564208984,-30.554393667617735,0.0005661249160766602
45,-38.760233131680636,0.00047190189361572265,-32.370469342887354,0.0005625247955322266
46,-37.97564932571969,0.00047571659088134765,-32.713846443211196,0.0005602121353149414
47,-37.780239365090544,0.00047326087951660156,-32.85854193324799,0.0005672693252563477
48,-38.55502904200177,0.0004602193832397461,-32.80855834807768,0.0005640029907226562
49,-39.034564578866004,0.0004675626754760742,-31.3546202248206,0.00055999755859375
50,-39.97052893014404,0.00046308040618896483,-32.250097441306764,0.0005611658096313476
51,-38.84037925094361,0.00046782493591308595,-32.24350576757476,0.0005675315856933594
52,-40.870933236953306,0.0004693746566772461,-32.625019513862775,0.000567483901977539
53,-38.96941745195727,0.00046942234039306643,-34.36223275855197,0.0005650997161865234
54,-40.12285245183599,0.00046808719635009765,-31.275911689193606,0.0005608558654785156
55,-39.560678921955486,0.00047435760498046873,-31.556828555097063,0.0005694150924682618
56,-38.28366765532369,0.00046837329864501953,-32.24680160444076,0.000563502311706543
57,-39.12783501674604,0.0004671335220336914,-31.773871790152253,0.0005643129348754883
58,-40.50332984020086,0.00046210289001464845,-31.058868454138413,0.0005678653717041016
59,-39.8514910651579,0.0004741907119750977,-31.67978959532972,0.0005685806274414063
60,-39.79903116676505,0.0004730224609375,-31.80212092551842,0.0005671977996826172
61,-39.136686169420905,0.00046808719635009765,-31.66401710921364,0.000567173957824707
62,-39.041558989997874,0.00046839714050292967,-32.335397650665776,0.0005659818649291992
63,-41.268618323406805,0.00046844482421875,-32.02646253251956,0.0005680084228515625
64,-41.57594400364057,0.0004677772521972656,-32.56514841809445,0.000563359260559082
65,-41.2189730517519,0.0004694700241088867,-33.743900756012735,0.0005621433258056641
66,-40.46809406040377,0.00046241283416748047,-32.65704030118547,0.0005629062652587891
67,-40.66346966833158,0.0004637956619262695,-33.14204793780351,0.0005659580230712891
68,-40.318647217670815,0.00047423839569091795,-32.77960251449759,0.0005664348602294922
69,-41.54946448328303,0.0004693508148193359,-33.75708410347676,0.0005606889724731445
70,-39.45823155504185,0.00046708583831787107,-32.877610256230085,0.0005707263946533204
71,-38.088789678031084,0.00046358108520507815,-31.5718943429992,0.0005662441253662109
72,-40.16582757703071,0.00046148300170898435,-31.33907862182793,0.0005645275115966797
73,-40.04988901848851,0.00046870708465576174,-30.37807621717879,0.0005636215209960938
74,-39.514519273637234,0.0004690885543823242,-32.85854193324799,0.0005653858184814453
75,-39.104327068582805,0.00046603679656982423,-32.467847374575896,0.0005615472793579102
76,-38.52195935959926,0.00047278404235839844,-32.19070216062898,0.0005696296691894531
77,-39.82510643803569,0.0004719972610473633,-31.04238926980839,0.0005740880966186524
78,-39.06475909399656,0.0004651308059692383,-33.47616723757329,0.0005633354187011719
79,-38.72764163603209,0.0004670143127441406,-33.21487149791244,0.0005674362182617188
80,-40.9308082160721,0.00046770572662353517,-31.881060344268825,0.0005621671676635742
81,-40.462615705636054,0.00047278404235839844,-32.65664147426493,0.0005671501159667969
82,-38.33930533288866,0.0004648447036743164,-32.56915095317439,0.0005626440048217774
83,-39.84612402413265,0.0004651069641113281,-31.733775715579963,0.0005620002746582031
84,-40.59441927186623,0.0004750967025756836,-32.76453672659544,0.000566411018371582
85,-41.78402326059139,0.0004665374755859375,-33.17100377138361,0.000556325912475586
86,-41.010363323151594,0.00047502517700195315,-32.464551537709895,0.0005614995956420898
87,-39.249407363825284,0.00046486854553222655,-32.65397534744288,0.0005605697631835937
88,-42.14873204619066,0.00046443939208984375,-31.46933803400653,0.000557708740234375
89,-38.04581304114932,0.0004644155502319336,-30.516655848574107,0.0005606651306152344
90,-41.83841988494246,0.0004603862762451172,-35.043024995511594,0.0005689620971679688
91,-41.711367671408446,0.0004607200622558594,-34.51351992232078,0.0005650997161865234
92,-40.6665540659554,0.00046737194061279296,-33.79466802756697,0.0005633115768432617
93,-41.33468223885774,0.00047323703765869143,-33.83272768536115,0.0005678176879882812
94,-39.303435603477816,0.00046432018280029297,-32.97899082299857,0.0005647182464599609
95,-38.13075312144825,0.0004715919494628906,-31.05039433996827,0.0005596160888671875
96,-38.56543211542917,0.00047366619110107423,-29.894629182248316,0.0005680799484252929
97,-42.13183370395362,0.00046913623809814454,-33.82943184849514,0.0005615472793579102
98,-37.67564232128948,0.00046541690826416013,-31.421313877444344,0.000566864013671875
