episode,grevlex_mean_reward,grevlex_mean_time_s,deglex_mean_reward,deglex_mean_time_s
1,-19.40542977860593,0.009827685356140137,-19.307939971366253,0.0004171609878540039
2,-19.48569155677051,0.00033562183380126954,-19.259195067746415,0.0003869295120239258
3,-19.534436460390353,0.00032889842987060547,-19.399687102247565,0.00037186145782470704
4,-19.626183591271666,0.00032989978790283204,-19.71793072215298,0.0003813266754150391
5,-18.84920431695969,0.00035808086395263674,-18.84920431695969,0.00041425228118896484
6,-19.03269857872231,0.0003262758255004883,-18.84920431695969,0.00038182735443115234
7,-18.940951447841,0.00033283233642578125,-18.897949220579527,0.00038065910339355467
8,-18.940951447841,0.0003329277038574219,-18.897949220579527,0.0003798246383666992
9,-18.935208771482635,0.00033779144287109374,-18.89220654422116,0.0003811836242675781
10,-19.06995812962542,0.00032987594604492185,-18.983953675102473,0.0003782033920288086
11,-19.026955902363945,0.0003354310989379883,-18.940951447840998,0.00038077831268310545
12,-18.89220654422116,0.0003279447555541992,-18.89220654422116,0.0003722190856933594
13,-18.84920431695969,0.00032958984375,-18.89220654422116,0.00037696361541748045
14,-18.84920431695969,0.0003288030624389648,-18.897949220579527,0.0003777742385864258
15,-18.84920431695969,0.00033054351806640627,-18.84920431695969,0.0003762960433959961
16,-18.84920431695969,0.00032787322998046876,-18.897949220579527,0.0003720760345458984
17,-18.983953675102473,0.00033442974090576173,-18.84920431695969,0.00037786960601806643
18,-18.84920431695969,0.00033578872680664065,-18.89220654422116,0.0003834962844848633
19,-18.84920431695969,0.0003251791000366211,-18.983953675102477,0.000371551513671875
20,-18.84920431695969,0.00033147335052490233,-18.983953675102477,0.00038022994995117186
21,-18.89220654422116,0.00033180713653564454,-19.026955902363948,0.000374603271484375
22,-18.89220654422116,0.0003306865692138672,-18.897949220579527,0.00037479400634765625
23,-18.89220654422116,0.00033779144287109374,-18.897949220579527,0.00038299560546875
24,-18.983953675102473,0.00033147335052490233,-18.983953675102473,0.0003826141357421875
25,-18.983953675102473,0.0003312826156616211,-18.935208771482635,0.0003771066665649414
26,-19.07570080598379,0.000336003303527832,-19.07570080598379,0.00038208961486816404
27,-18.84920431695969,0.0003327369689941406,-18.84920431695969,0.00038137435913085935
28,-18.940951447841,0.0003278017044067383,-18.84920431695969,0.0003762960433959961
29,-18.89220654422116,0.00033168792724609376,-18.940951447841,0.00037937164306640626
30,-19.026955902363948,0.00033757686614990237,-19.081443482342156,0.0003818511962890625
31,-18.84920431695969,0.00033109188079833985,-18.84920431695969,0.00037887096405029295
32,-18.940951447841,0.0003298521041870117,-18.84920431695969,0.0003880977630615234
33,-18.940951447841,0.0003335237503051758,-18.84920431695969,0.00037994384765625
34,-19.11870303324526,0.00033237934112548826,-19.124445709603627,0.0003780841827392578
35,-18.940951447840998,0.0003273248672485352,-18.84920431695969,0.00037899017333984373
36,-18.84920431695969,0.0003298044204711914,-18.84920431695969,0.00038096904754638674
37,-19.07570080598379,0.0003299713134765625,-19.124445709603627,0.0003795623779296875
38,-19.075700805983786,0.00033059120178222654,-19.03269857872231,0.0003729343414306641
39,-18.84920431695969,0.0003303050994873047,-18.84920431695969,0.00037827491760253904
40,-19.081443482342156,0.00032677650451660154,-19.032698578722314,0.00037174224853515626
41,-18.84920431695969,0.0003296852111816406,-18.89220654422116,0.00037467479705810547
42,-18.89220654422116,0.00033268928527832033,-18.84920431695969,0.00037658214569091797
43,-18.89220654422116,0.00033180713653564454,-18.983953675102477,0.00038387775421142576
44,-18.89220654422116,0.00032858848571777345,-18.940951447840998,0.00037817955017089845
45,-18.935208771482635,0.0003260135650634766,-18.89220654422116,0.0003760337829589844
46,-18.89220654422116,0.0003311395645141602,-18.89220654422116,0.00037655830383300783
47,-18.84920431695969,0.0003291130065917969,-18.983953675102477,0.00038471221923828123
48,-18.84920431695969,0.00030803680419921875,-18.983953675102477,0.0003633022308349609
49,-19.026955902363945,0.0003222942352294922,-18.89220654422116,0.00037937164306640626
