episode,grevlex_mean_reward,grevlex_mean_time_s,deglex_mean_reward,deglex_mean_time_s
1,-9.666317884082165,0.0002602815628051758,-10.638110231227207,0.0003207206726074219
2,-9.703747831832402,0.0002675056457519531,-9.318357999441073,0.0003260135650634766
3,-10.132112789418446,0.0002486705780029297,-9.318357999441073,0.0003112077713012695
4,-9.588685399859452,0.00028045177459716796,-9.045258010300454,0.00034940242767333984
5,-10.170929031529804,0.0002660036087036133,-9.745336662665997,0.0003385066986083984
6,-8.579463104964171,0.0002585172653198242,-8.503216915102577,0.0003035306930541992
7,-9.395990483663784,0.0002769947052001953,-9.706520420554641,0.00033037662506103517
8,-8.501830620741456,0.00026462078094482424,-7.57162710443001,0.0003143310546875
9,-9.43342043141402,0.00025434494018554686,-7.995833178932696,0.0003012180328369141
10,-10.015664063084376,0.00026373863220214845,-8.230116925961957,0.0003118276596069336
11,-8.655709294825765,0.0002711057662963867,-8.385381894407384,0.0003162384033203125
12,-9.43342043141402,0.00026519298553466796,-8.773544315520954,0.00031991004943847655
13,-8.889993041855027,0.00026397705078125,-8.34795194665715,0.0003044605255126953
14,-8.734728073409597,0.00026514530181884763,-7.764322020625673,0.0003131866455078125
15,-8.657095589186884,0.0002688884735107422,-8.734728073409597,0.00031986236572265623
16,-9.549869157748095,0.0002685546875,-10.211131568002282,0.00032596588134765626
17,-8.461628084268979,0.0002584934234619141,-8.424198136518743,0.00030579566955566404
18,-8.578076810603049,0.0002679109573364258,-8.695911831298243,0.0003200531005859375
19,-8.694525536937121,0.00026128292083740237,-7.609057052180246,0.0003031492233276367
20,-9.045258010300453,0.00026080608367919924,-7.531424567957534,0.000300908088684082
21,-10.170929031529806,0.00026023387908935547,-8.424198136518743,0.0003037452697753906
22,-9.47223667352538,0.0002707242965698242,-7.571627104430009,0.0003203868865966797
23,-10.014277768723257,0.00026752948760986326,-10.560477747004494,0.0003221750259399414
24,-8.191300683850603,0.0002705574035644531,-7.95840323118246,0.0003159046173095703
25,-9.394604189302667,0.00026872158050537107,-8.967625526077741,0.0003189563751220703
26,-10.172315325890924,0.0002698659896850586,-8.46440067299122,0.00031828880310058594
27,-9.394604189302665,0.0002748012542724609,-8.036035715405172,0.00032107830047607423
28,-9.86178538900007,0.00025463104248046875,-8.928809283966384,0.0002985477447509766
29,-8.773544315520954,0.0002736091613769531,-8.386768188768505,0.00032019615173339844
30,-8.657095589186884,0.000267338752746582,-8.4630143786301,0.00032100677490234377
31,-9.046644304661575,0.00026946067810058595,-9.590071694220569,0.00032126903533935547
32,-9.899215336750308,0.00026633739471435545,-8.812360557632312,0.00031964778900146485
33,-10.132112789418446,0.00027358531951904297,-8.889993041855025,0.00033228397369384767
34,-8.813746851993432,0.00027205944061279295,-8.386768188768505,0.00032300949096679686
35,-9.47223667352538,0.00026140213012695315,-9.551255452109213,0.0003106355667114258
36,-8.034649421044055,0.0002547264099121094,-9.512439209997858,0.0003027915954589844
37,-8.773544315520954,0.00027239322662353516,-8.85117679974367,0.00033020973205566406
38,-8.930195578327503,0.00027253627777099607,-8.151098147378125,0.0003219127655029297
39,-8.580849399325292,0.0002551555633544922,-8.774930609882073,0.0003079891204833984
40,-9.085460546772932,0.00025813579559326173,-7.84195450484839,0.00029966831207275393
41,-7.840568210487268,0.0002548694610595703,-9.084074252411808,0.00029482841491699217
42,-8.578076810603052,0.00026960372924804686,-8.891379336216145,0.0003167629241943359
43,-9.395990483663784,0.0002633810043334961,-9.473622967886499,0.0003145694732666016
44,-10.559091452643374,0.00025594234466552734,-9.046644304661573,0.00030114650726318357
45,-9.74395036830488,0.00027213096618652346,-8.619665641436647,0.0003141164779663086
46,-8.191300683850603,0.0002648353576660156,-7.531424567957532,0.0003143787384033203
47,-10.017050357445495,0.0002719879150390625,-7.959789525543579,0.0003219127655029297
48,-10.015664063084376,0.0002706766128540039,-8.152484441739244,0.0003208637237548828
49,-9.627501641970808,0.00027191638946533203,-9.666317884082163,0.0003252983093261719
50,-9.512439209997856,0.00025756359100341796,-10.327580294336352,0.0003053188323974609
51,-9.549869157748095,0.00026738643646240234,-8.46440067299122,0.0003150224685668945
52,-10.948640168118063,0.0002655029296875,-9.122890494523167,0.00031049251556396483
53,-9.085460546772932,0.0002614498138427734,-8.774930609882075,0.0003063201904296875
54,-9.316971705079954,0.0002689361572265625,-8.347951946657147,0.00032329559326171875
55,-8.733341779048477,0.000267481803894043,-7.8045245570981505,0.0003178119659423828
56,-8.57530422188081,0.0002744913101196289,-9.35578794719131,0.0003278017044067383
57,-9.81881026380535,0.000274968147277832,-7.414975841623462,0.00031850337982177737
58,-8.812360557632314,0.0002702474594116211,-7.219508336705557,0.0003166675567626953
59,-8.422811842157623,0.0002686023712158203,-8.268933168073314,0.0003204822540283203
60,-9.472236673525382,0.00026581287384033205,-9.006441768189097,0.0003186702728271484
61,-9.47223667352538,0.0002696990966796875,-8.346565652296029,0.0003157138824462891
62,-8.034649421044055,0.00026857852935791016,-7.958403231182459,0.00032227039337158204
63,-7.882157041320866,0.0002592802047729492,-7.879384452598624,0.00030820369720458985
64,-8.889993041855027,0.0002618551254272461,-8.503216915102577,0.00030908584594726565
65,-10.24856151575252,0.0002686500549316406,-9.122890494523165,0.00031301975250244143
66,-8.267546873712195,0.0002568960189819336,-9.35717424155243,0.0003087043762207031
67,-8.657095589186884,0.00026061534881591795,-8.267546873712195,0.00030772686004638673
68,-8.85117679974367,0.00025832653045654297,-8.307749410184671,0.0002997398376464844
69,-9.276769168607476,0.0002736568450927734,-7.139103263760603,0.00031783580780029295
70,-8.733341779048477,0.00025622844696044923,-7.646486999930484,0.0003046274185180664
71,-8.657095589186884,0.0002585411071777344,-7.840568210487268,0.0003020763397216797
72,-8.4630143786301,0.00027196407318115235,-7.606284463458006,0.000316929817199707
73,-8.578076810603052,0.0002713203430175781,-8.578076810603049,0.00031800270080566405
74,-10.133499083779569,0.00026946067810058595,-9.822969146888711,0.00031719207763671877
75,-8.96762552607774,0.00027022361755371096,-7.647873294291604,0.0003179788589477539
76,-8.4630143786301,0.000257110595703125,-8.500444326380336,0.0003038167953491211
77,-9.62888793633193,0.00027048587799072266,-7.413589547262342,0.0003132820129394531
78,-8.619665641436649,0.0002671957015991211,-8.810974263271191,0.0003166675567626953
79,-9.085460546772932,0.0002713203430175781,-8.268933168073316,0.0003275871276855469
80,-9.821582852527593,0.0002723217010498047,-8.657095589186884,0.00031743049621582033
81,-8.810974263271191,0.0002736568450927734,-9.35578794719131,0.00032052993774414065
82,-9.549869157748095,0.00026781558990478515,-9.395990483663786,0.0003155708312988281
83,-8.810974263271191,0.0002623319625854492,-7.843340799209509,0.0003038167953491211
84,-9.122890494523167,0.0002679347991943359,-8.697298125659362,0.00032126903533935547
85,-9.433420431414024,0.00026061534881591795,-8.658481883548003,0.00031287670135498046
