episode,grevlex_mean_reward,grevlex_mean_time_s,deglex_mean_reward,deglex_mean_time_s
1,-9.200522978745882,0.00021958351135253906,-10.24994781011364,0.00026001930236816404
2,-9.35578794719131,0.00021851062774658203,-8.57946310496417,0.00026195049285888673
3,-9.784152904777354,0.0002045154571533203,-9.472236673525378,0.0002586841583251953
4,-10.133499083779569,0.00022466182708740233,-10.094682841668211,0.0002857208251953125
5,-9.587299105498332,0.00022935867309570312,-10.288764052224995,0.0002870321273803711
6,-9.590071694220573,0.00022530555725097656,-7.686689536402961,0.000261688232421875
7,-8.580849399325292,0.00021860599517822265,-7.994446884571576,0.00025708675384521483
8,-8.345179357934908,0.00021939277648925782,-8.231503220323077,0.0002554416656494141
9,-9.551255452109213,0.00022242069244384765,-9.08407425241181,0.0002632617950439453
10,-9.122890494523169,0.00022330284118652344,-8.18991438948948,0.00026721954345703124
11,-9.316971705079954,0.0002241373062133789,-8.848404211021428,0.0002652883529663086
12,-8.888606747493906,0.00021719932556152344,-9.201909273107002,0.0002599477767944336
13,-8.812360557632314,0.00022711753845214844,-8.694525536937123,0.00026574134826660154
14,-9.743950368304876,0.00022809505462646485,-8.46440067299122,0.0002651691436767578
15,-9.122890494523169,0.00022542476654052734,-8.657095589186884,0.00026447772979736327
16,-8.928809283966384,0.00022149085998535156,-8.07485195751653,0.0002574443817138672
17,-9.005055473827976,0.00023126602172851562,-7.610443346541366,0.0002660512924194336
18,-8.695911831298243,0.000225830078125,-8.658481883548003,0.0002655982971191406
19,-8.889993041855025,0.00022399425506591797,-7.880770746959745,0.00026519298553466796
20,-9.512439209997858,0.0002255678176879883,-8.307749410184671,0.0002610206604003906
21,-7.725505778514316,0.00023822784423828126,-8.928809283966384,0.000266575813293457
22,-9.35440165283019,0.00022118091583251954,-7.416362135984582,0.00026111602783203126
23,-8.57807681060305,0.00022668838500976561,-8.658481883548003,0.00026638507843017577
24,-8.849790505382549,0.00022706985473632812,-7.29991340965051,0.0002638101577758789
25,-8.616893052714408,0.00022928714752197267,-9.822969146888713,0.00027253627777099607
26,-9.318357999441071,0.00022950172424316407,-8.268933168073314,0.0002699375152587891
27,-8.927422989605262,0.0002279043197631836,-10.248561515752517,0.0002632617950439453
28,-8.34517935793491,0.00022575855255126953,-8.230116925961957,0.00026535987854003906
29,-9.548482863386974,0.00023071765899658204,-9.279541757329714,0.0002669811248779297
30,-8.346565652296029,0.0002260923385620117,-9.318357999441073,0.0002615928649902344
31,-10.015664063084376,0.0002263784408569336,-8.736114367770716,0.0002698421478271484
32,-10.52166150489314,0.00022382736206054686,-9.548482863386976,0.0002667665481567383
33,-9.24072551521836,0.00022382736206054686,-8.267546873712195,0.0002554655075073242
34,-8.268933168073314,0.00022656917572021483,-8.307749410184671,0.00026531219482421874
35,-8.383995600046266,0.0002283811569213867,-9.08546054677293,0.00026824474334716795
36,-9.626115347609687,0.00022735595703125,-9.240725515218358,0.00026397705078125
37,-9.122890494523169,0.00022399425506591797,-9.163093030995643,0.0002558469772338867
38,-8.424198136518743,0.0002267599105834961,-6.989383472759654,0.0002665996551513672
39,-7.9182006947099834,0.00022232532501220703,-8.425584430879862,0.0002620697021484375
40,-9.122890494523169,0.00022540092468261718,-7.880770746959745,0.0002614498138427734
41,-8.618279347075529,0.0002293109893798828,-7.998605767654935,0.0002685070037841797
42,-9.239339220857241,0.00022673606872558594,-8.930195578327503,0.000271153450012207
43,-9.703747831832402,0.00022540092468261718,-8.230116925961958,0.0002623081207275391
44,-8.773544315520956,0.00021927356719970704,-8.192686978211722,0.00025739669799804685
45,-8.267546873712195,0.000226593017578125,-8.9301955783275,0.0002667427062988281
46,-8.927422989605265,0.00022597312927246093,-8.852563094104788,0.0002626657485961914
47,-9.23933922085724,0.00022115707397460938,-8.503216915102575,0.0002580881118774414
48,-9.395990483663786,0.00022420883178710937,-8.113668199627886,0.00026018619537353515
49,-8.848404211021428,0.00022695064544677734,-8.46440067299122,0.0002607107162475586
50,-9.512439209997856,0.00022251605987548827,-8.849790505382549,0.00025680065155029295
51,-9.161706736634525,0.00022611618041992187,-8.618279347075527,0.0002578020095825195
52,-8.773544315520954,0.0002245664596557617,-8.930195578327503,0.000260162353515625
53,-8.579463104964173,0.00022470951080322266,-8.928809283966382,0.00025713443756103516
54,-9.472236673525382,0.00021960735321044922,-9.35717424155243,0.000262761116027832
55,-8.85117679974367,0.00021920204162597656,-9.395990483663786,0.000255894660949707
56,-7.7268920728754384,0.00022537708282470702,-7.95840323118246,0.00026237964630126953
57,-8.540646862852814,0.00022480487823486328,-9.549869157748093,0.0002570390701293945
58,-8.694525536937123,0.00022153854370117189,-9.122890494523167,0.0002636432647705078
59,-9.161706736634525,0.00022559165954589845,-9.19913668438476,0.0002658367156982422
60,-9.978234115334141,0.00022509098052978516,-7.6866895364029615,0.00026111602783203126
61,-9.35578794719131,0.00022561550140380858,-8.345179357934908,0.0002554178237915039
62,-8.928809283966384,0.00022428035736083985,-10.172315325890924,0.0002652883529663086
63,-8.113668199627886,0.00022120475769042968,-7.880770746959745,0.00025942325592041013
64,-8.888606747493904,0.0002229928970336914,-8.85117679974367,0.00026397705078125
65,-8.463014378630099,0.00022664070129394532,-7.919586989071102,0.00026257038116455077
66,-8.69591183129824,0.000226593017578125,-9.122890494523167,0.00026314258575439454
67,-9.278155462968595,0.00022113323211669922,-8.46440067299122,0.0002621889114379883
68,-8.733341779048478,0.00021944046020507812,-7.491222031485056,0.00025424957275390627
69,-7.995833178932696,0.00022361278533935546,-7.8045245570981505,0.00026051998138427735
70,-7.683916947680721,0.00022199153900146485,-7.414975841623461,0.00025899410247802733
71,-7.919586989071101,0.00021827220916748047,-8.270319462434433,0.0002541542053222656
72,-9.667704178443284,0.00022313594818115234,-7.68530324204184,0.00025751590728759763
73,-8.927422989605263,0.00022389888763427735,-7.649259588652724,0.00025811195373535154
74,-9.045258010300454,0.00022089481353759766,-9.163093030995645,0.0002576589584350586
75,-8.9648529373555,0.00022039413452148437,-8.891379336216145,0.0002535581588745117
76,-9.703747831832402,0.0002195119857788086,-8.57807681060305,0.0002597808837890625
77,-9.20052297874588,0.0002242565155029297,-8.346565652296029,0.0002617359161376953
78,-8.34795194665715,0.00021820068359375,-8.268933168073314,0.00025870800018310545
79,-10.055866599556854,0.00022261142730712892,-8.657095589186882,0.00025942325592041013
80,-10.909823926006705,0.00022094249725341798,-7.489835737123937,0.0002595186233520508
81,-9.084074252411808,0.00022380352020263673,-7.920973283432221,0.00025992393493652345
82,-9.316971705079954,0.00021948814392089844,-8.618279347075529,0.000255584716796875
83,-8.928809283966384,0.00022742748260498046,-8.34795194665715,0.0002617835998535156
84,-8.889993041855027,0.0002264738082885742,-9.938031578861663,0.0002654075622558594
85,-9.860399094638948,0.0002277374267578125,-7.143262146843964,0.0002613067626953125
